2020-08-03 14:04:00+05:30,100.9,21749,14
2020-08-03 14:05:00+05:30,100.7,12187,14
2020-08-03 14:06:00+05:30,100.75,6545,14
2020-08-03 14:07:00+05:30,100.75,2176,14
2020-08-03 14:08:00+05:30,100.9,9832,14
2020-08-03 14:09:00+05:30,100.9,4747,14
2020-08-03 14:10:00+05:30,101.25,147423,14
2020-08-03 14:11:00+05:30,101.4,43162,14
2020-08-03 14:12:00+05:30,101.4,5932,14
2020-08-03 14:13:00+05:30,101.3,42431,14
2020-08-03 14:14:00+05:30,101.35,31118,14
2020-08-03 14:15:00+05:30,101.35,21901,14
2020-08-03 14:16:00+05:30,101.35,10834,14
2020-08-03 14:17:00+05:30,101.2,7824,14
2020-08-03 14:18:00+05:30,101.3,3441,14
2020-08-03 14:19:00+05:30,101.2,2660,14
2020-08-03 14:20:00+05:30,101.3,2193,14
2020-08-03 14:21:00+05:30,101.1,12901,14
2020-08-03 14:22:00+05:30,101.15,6418,14
2020-08-03 14:23:00+05:30,101.05,11043,14
2020-08-03 14:24:00+05:30,101.15,11881,14
2020-08-03 14:25:00+05:30,101.1,2205,14
2020-08-03 14:26:00+05:30,101,13379,14
2020-08-03 14:27:00+05:30,100.75,26730,14
2020-08-03 14:28:00+05:30,100.8,110263,14
2020-08-03 14:29:00+05:30,100.7,51226,14
2020-08-03 14:30:00+05:30,100.85,4486,14
2020-08-03 14:31:00+05:30,100.85,6793,14
2020-08-03 14:32:00+05:30,100.8,5788,14
2020-08-03 14:33:00+05:30,100.9,9038,14
2020-08-03 14:34:00+05:30,100.85,4977,14
2020-08-03 14:35:00+05:30,100.85,400,14
2020-08-03 14:36:00+05:30,100.85,11413,14
2020-08-03 14:37:00+05:30,100.85,4119,14
2020-08-03 14:38:00+05:30,100.9,1583,14
2020-08-03 14:39:00+05:30,100.85,4707,14
2020-08-03 14:40:00+05:30,100.85,13602,14
2020-08-03 14:41:00+05:30,100.7,4699,14
2020-08-03 14:42:00+05:30,100.75,2000,14
2020-08-03 14:43:00+05:30,100.85,6425,14
2020-08-03 14:44:00+05:30,100.7,8528,14
2020-08-03 14:45:00+05:30,100.75,20650,14
2020-08-03 14:46:00+05:30,100.55,5599,14
2020-08-03 14:47:00+05:30,100.6,8837,14
2020-08-03 14:48:00+05:30,100.6,11097,14
2020-08-03 14:49:00+05:30,100.65,25081,14
2020-08-03 14:50:00+05:30,100.75,2573,14
2020-08-03 14:51:00+05:30,100.75,3198,14
2020-08-03 14:52:00+05:30,100.7,7110,14
2020-08-03 14:53:00+05:30,100.85,8580,14
2020-08-03 14:54:00+05:30,100.8,19783,14
2020-08-03 14:55:00+05:30,101.05,24855,14
2020-08-03 14:56:00+05:30,101.15,92387,14
2020-08-03 14:57:00+05:30,101.3,48482,14
2020-08-03 14:58:00+05:30,101.2,8999,14
2020-08-03 14:59:00+05:30,100.95,11190,14
2020-08-03 15:00:00+05:30,100.85,19003,14
2020-08-03 15:01:00+05:30,100.8,17632,14
2020-08-03 15:02:00+05:30,100.65,20626,14
2020-08-03 15:03:00+05:30,100.7,18233,14
2020-08-03 15:04:00+05:30,100.7,11898,14
2020-08-03 15:05:00+05:30,100.7,10735,14
2020-08-03 15:06:00+05:30,100.75,6343,14
2020-08-03 15:07:00+05:30,100.7,18406,14
2020-08-03 15:08:00+05:30,100.7,6527,14
2020-08-03 15:09:00+05:30,100.65,22489,14
2020-08-03 15:10:00+05:30,100.5,30283,14
2020-08-03 15:11:00+05:30,100.35,71181,14
2020-08-03 15:12:00+05:30,100.55,20399,14
2020-08-03 15:13:00+05:30,100.55,9575,14
2020-08-03 15:14:00+05:30,100.35,48073,14
2020-08-03 15:15:00+05:30,100.35,10955,14
2020-08-03 15:16:00+05:30,100.4,10890,14
2020-08-03 15:17:00+05:30,100.35,15251,14
2020-08-03 15:18:00+05:30,100.3,20135,14
2020-08-03 15:19:00+05:30,100.25,17523,14
2020-08-03 15:20:00+05:30,100.2,41712,14
2020-08-03 15:21:00+05:30,100.25,48603,14
2020-08-03 15:22:00+05:30,100.2,11338,14
2020-08-03 15:23:00+05:30,100.4,10416,14
2020-08-03 15:24:00+05:30,100.4,11898,14
2020-08-03 15:25:00+05:30,100.3,8885,14
2020-08-03 15:26:00+05:30,100.35,11887,14
2020-08-03 15:27:00+05:30,100.5,35827,14
2020-08-03 15:28:00+05:30,100.4,17850,14
2020-08-03 15:29:00+05:30,100.4,8589,14
2020-08-04 09:15:00+05:30,101.55,53224,14
2020-08-04 09:16:00+05:30,101.25,27379,14
2020-08-04 09:17:00+05:30,101.35,24383,14
2020-08-04 09:18:00+05:30,101,49828,14
2020-08-04 09:19:00+05:30,100.45,95645,14
2020-08-04 09:20:00+05:30,100.7,36203,14
2020-08-04 09:21:00+05:30,100.6,30988,14
2020-08-04 09:22:00+05:30,100.5,12991,14
2020-08-04 09:23:00+05:30,100.75,15248,14
2020-08-04 09:24:00+05:30,100.8,5612,14
2020-08-04 09:25:00+05:30,100.55,11513,14
2020-08-04 09:26:00+05:30,100.55,8721,14
2020-08-04 09:27:00+05:30,100.55,2954,14
2020-08-04 09:28:00+05:30,100.65,10982,14
2020-08-04 09:29:00+05:30,100.7,12203,14
2020-08-04 09:30:00+05:30,100.35,96853,14
2020-08-04 09:31:00+05:30,100.5,8151,14
2020-08-04 09:32:00+05:30,100.5,15046,14
2020-08-04 09:33:00+05:30,100.6,10016,14
2020-08-04 09:34:00+05:30,100.7,9702,14
2020-08-04 09:35:00+05:30,100.7,3544,14
2020-08-04 09:36:00+05:30,100.75,4780,14
2020-08-04 09:37:00+05:30,100.65,7153,14
2020-08-04 09:38:00+05:30,100.85,12157,14
2020-08-04 09:39:00+05:30,100.9,15953,14
2020-08-04 09:40:00+05:30,100.9,12977,14
2020-08-04 09:41:00+05:30,100.9,11878,14
2020-08-04 09:42:00+05:30,101.2,24658,14
2020-08-04 09:43:00+05:30,101.25,17468,14
2020-08-04 09:44:00+05:30,101.25,18223,14
2020-08-04 09:45:00+05:30,101.2,26681,14
2020-08-04 09:46:00+05:30,101.15,12899,14
2020-08-04 09:47:00+05:30,101.15,4953,14
2020-08-04 09:48:00+05:30,101.25,903,14
2020-08-04 09:49:00+05:30,101.2,5488,14
2020-08-04 09:50:00+05:30,101,5915,14
2020-08-04 09:51:00+05:30,101.2,7945,14
2020-08-04 09:52:00+05:30,101.15,6002,14
2020-08-04 09:53:00+05:30,101.15,2286,14
2020-08-04 09:54:00+05:30,101,1409,14
2020-08-04 09:55:00+05:30,101.1,1933,14
2020-08-04 09:56:00+05:30,101.1,2910,14
2020-08-04 09:57:00+05:30,101.05,2835,14
2020-08-04 09:58:00+05:30,100.9,6506,14
2020-08-04 09:59:00+05:30,100.95,14880,14
2020-08-04 10:00:00+05:30,100.95,10783,14
2020-08-04 10:01:00+05:30,100.9,9532,14
2020-08-04 10:02:00+05:30,100.85,7276,14
2020-08-04 10:03:00+05:30,100.85,7039,14
2020-08-04 10:04:00+05:30,100.85,25586,14
2020-08-04 10:05:00+05:30,100.9,4691,14
2020-08-04 10:06:00+05:30,100.8,1365,14
2020-08-04 10:07:00+05:30,100.9,829,14
2020-08-04 10:08:00+05:30,100.85,5441,14
2020-08-04 10:09:00+05:30,100.85,241,14
2020-08-04 10:10:00+05:30,100.75,2551,14
2020-08-04 10:11:00+05:30,100.8,618,14
2020-08-04 10:12:00+05:30,100.8,1425,14
2020-08-04 10:13:00+05:30,100.85,11332,14
2020-08-04 10:14:00+05:30,100.9,1693,14
2020-08-04 10:15:00+05:30,100.85,11787,14
2020-08-04 10:16:00+05:30,100.85,2898,14
2020-08-04 10:17:00+05:30,100.8,1089,14
2020-08-04 10:18:00+05:30,100.8,5189,14
2020-08-04 10:19:00+05:30,100.8,1296,14
2020-08-04 10:20:00+05:30,100.8,2714,14
2020-08-04 10:21:00+05:30,100.8,2316,14
2020-08-04 10:22:00+05:30,100.75,199,14
2020-08-04 10:23:00+05:30,100.75,14802,14
2020-08-04 10:24:00+05:30,100.8,3352,14
2020-08-04 10:25:00+05:30,100.8,751,14
2020-08-04 10:26:00+05:30,100.8,9600,14
2020-08-04 10:27:00+05:30,100.85,4285,14
2020-08-04 10:28:00+05:30,100.95,5359,14
2020-08-04 10:29:00+05:30,100.95,4690,14
2020-08-04 10:30:00+05:30,101,2073,14
2020-08-04 10:31:00+05:30,101.05,8027,14
2020-08-04 10:32:00+05:30,101.15,8886,14
2020-08-04 10:33:00+05:30,101.2,10484,14
2020-08-04 10:34:00+05:30,101.05,4717,14
2020-08-04 10:35:00+05:30,101.05,7370,14
2020-08-04 10:36:00+05:30,101.05,1844,14
2020-08-04 10:37:00+05:30,101.15,22748,14
2020-08-04 10:38:00+05:30,101.05,2728,14
2020-08-04 10:39:00+05:30,101.05,10540,14
2020-08-04 10:40:00+05:30,101,1663,14
2020-08-04 10:41:00+05:30,100.9,2282,14
2020-08-04 10:42:00+05:30,100.85,9682,14
